name,heightm,weightkg,evos,tags,vs_normal,vs_fire,vs_water,vs_electric,vs_grass,vs_ice,vs_fighting,vs_poison,vs_ground,vs_flying,vs_psychic,vs_bug,vs_rock,vs_ghost,vs_dragon,vs_dark,vs_steel,vs_fairy,types_Ice,types_Flying,types_Ghost,types_Dragon,types_Poison,types_Fire,types_Electric,types_Steel,types_Fighting,types_Bug,types_Dark,types_Ground,types_Fairy,types_Rock,types_Grass,types_Water,types_Psychic,types_Normal,baseStats_hp,baseStats_atk,baseStats_def,baseStats_spa,baseStats_spd,baseStats_spe
drilbur,0.0020020022,0.00850085,1,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23228347,0.43243244,0.14285713,0.108695656,0.108695656,0.32307693
excadrill,0.0060060057,0.04040404,0,0,0.5,0.4666667,0.4666667,0.0,0.20000002,0.20000002,0.5,0.0,0.5,0.06666667,0.125,0.06666667,0.0,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.42913386,0.70270276,0.22448978,0.2173913,0.19565217,0.42564103
audino,0.01001001,0.031003097,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4015748,0.2972973,0.33061224,0.27173913,0.2869565,0.23076925
audinomega,0.014014013,0.032003198,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.25,0.20000002,0.25,0.06666667,0.20000002,0.0,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.4015748,0.2972973,0.49387753,0.3804348,0.46086955,0.23076925
timburr,0.0050050053,0.012501249,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2913386,0.4054054,0.20408162,0.081521735,0.06521739,0.15384616
gurdurr,0.011011011,0.040003996,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33070865,0.5405406,0.3265306,0.16304348,0.13043478,0.17948718
conkeldurr,0.013013012,0.08700869,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.40944883,0.7297298,0.36734694,0.24456523,0.19565217,0.20512821
tympole,0.004004004,0.0045004496,1,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19291338,0.24324326,0.14285713,0.2173913,0.086956516,0.3025641
palpitoad,0.007007007,0.0170017,1,0,1.0,0.06666667,0.20000002,0.0,1.0,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2913386,0.3243243,0.20408162,0.29891306,0.1521739,0.32820514
seismitoad,0.014014013,0.062006194,0,0,1.0,0.06666667,0.20000002,0.0,1.0,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.06666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.40944883,0.48648646,0.28571427,0.4076087,0.23913042,0.35384616
throh,0.01201201,0.055505548,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.46850395,0.51351357,0.3265306,0.108695656,0.2826087,0.20512821
sawk,0.013013012,0.051005095,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.25,0.25,0.25,0.4666667,0.5,0.06666667,0.06666667,0.25,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2913386,0.6486487,0.28571427,0.108695656,0.23913042,0.41025642
sewaddle,0.0020020022,0.0025002498,1,0,1.0,1.0,0.06666667,0.125,0.0,0.4666667,0.125,0.5,0.0625,1.0,0.25,0.4666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.17322835,0.25945947,0.26530612,0.16304348,0.17391305,0.1897436
swadloon,0.004004004,0.00730073,1,0,1.0,1.0,0.06666667,0.125,0.0,0.4666667,0.125,0.5,0.0625,1.0,0.25,0.4666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.21259843,0.31351352,0.34693876,0.2173913,0.26086956,0.1897436
leavanny,0.011011011,0.02050205,0,0,1.0,1.0,0.06666667,0.125,0.0,0.4666667,0.125,0.5,0.0625,1.0,0.25,0.4666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.2913386,0.5297298,0.30612245,0.32608694,0.26086956,0.44615385
venipede,0.003003003,0.0053005298,1,0,1.0,0.4666667,0.20000002,0.25,0.0,0.20000002,0.0625,0.125,0.25,0.4666667,0.5,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11417323,0.21621622,0.22040814,0.108695656,0.0826087,0.26666668
whirlipede,0.011011011,0.058505844,1,0,1.0,0.4666667,0.20000002,0.25,0.0,0.20000002,0.0625,0.125,0.25,0.4666667,0.5,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15354331,0.27027026,0.38367346,0.16304348,0.2565217,0.21538462
scolipede,0.024024025,0.20052004,0,0,1.0,0.4666667,0.20000002,0.25,0.0,0.20000002,0.0625,0.125,0.25,0.4666667,0.5,0.06666667,0.4666667,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.23228347,0.51351357,0.34285712,0.24456523,0.21304347,0.548718
cottonee,0.0020020022,0.00060006,1,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.125,1.0,0.125,0.4666667,0.25,0.20000002,0.20000002,0.25,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.15354331,0.118918926,0.22448978,0.14673913,0.13043478,0.31282052
whimsicott,0.0060060057,0.0066006593,0,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.125,1.0,0.125,0.4666667,0.25,0.20000002,0.20000002,0.25,0.0,0.06666667,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.23228347,0.33513513,0.3265306,0.36413044,0.23913042,0.5692308
petilil,0.004004004,0.0066006593,1,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17322835,0.16216217,0.18367346,0.32608694,0.13043478,0.12820514
lilligant,0.01001001,0.016301628,0,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27165353,0.2972973,0.28571427,0.5434783,0.23913042,0.43589744
basculin,0.009009008,0.018001799,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27165353,0.47027028,0.24489795,0.3804348,0.1521739,0.4769231
basculinbluestriped,0.009009008,0.018001799,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27165353,0.47027028,0.24489795,0.3804348,0.1521739,0.4769231
sandile,0.0060060057,0.015201518,1,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.5,0.125,0.25,0.20000002,0.0,0.4666667,0.06666667,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.19291338,0.36216214,0.12244897,0.13586956,0.06521739,0.30769232
krokorok,0.009009008,0.03340334,1,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.5,0.125,0.25,0.20000002,0.0,0.4666667,0.06666667,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.23228347,0.41621622,0.16326529,0.19021739,0.108695656,0.35384616
krookodile,0.014014013,0.096309625,0,0,1.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.5,0.125,0.25,0.20000002,0.0,0.4666667,0.06666667,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.37007874,0.60540545,0.30612245,0.29891306,0.2173913,0.44615385
darumaka,0.0050050053,0.03750375,1,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.25,0.25,0.5,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27165353,0.45945945,0.16326529,0.027173914,0.108695656,0.23076925
darumakagalar,0.0060060057,0.040003996,1,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27165353,0.45945945,0.16326529,0.027173914,0.108695656,0.23076925
darmanitan,0.01201201,0.092909284,0,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.25,0.25,0.5,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.40944883,0.7297298,0.20408162,0.108695656,0.1521739,0.46153846
darmanitanzen,0.01201201,0.092909284,0,0,1.0,0.06666667,0.4666667,0.25,0.06666667,0.06666667,0.125,0.25,0.5,0.20000002,0.125,0.20000002,0.4666667,0.5,0.5,0.4666667,0.06666667,0.06666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.40944883,0.13513514,0.40816325,0.70652175,0.3695652,0.25641027
darmanitangalar,0.016016016,0.12001199,0,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40944883,0.7297298,0.20408162,0.108695656,0.1521739,0.46153846
darmanitangalarzen,0.016016016,0.12001199,0,0,1.0,0.20000002,0.4666667,0.25,0.06666667,0.0,0.5,0.25,0.5,0.20000002,0.25,0.06666667,1.0,0.25,0.5,0.20000002,0.20000002,0.06666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.40944883,0.8378379,0.20408162,0.108695656,0.1521739,0.6666667
maractus,0.009009008,0.028002799,0,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.25,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2913386,0.43783784,0.25306123,0.5217391,0.2043478,0.2820513
dwebble,0.0020020022,0.014501449,1,0,0.5,0.20000002,0.4666667,0.25,0.20000002,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.19291338,0.3243243,0.3265306,0.13586956,0.06521739,0.25641027
crustle,0.013013012,0.20001999,0,0,0.5,0.20000002,0.4666667,0.25,0.20000002,0.20000002,0.25,0.125,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.27165353,0.5405406,0.48979592,0.29891306,0.23913042,0.20512821
scraggy,0.0050050053,0.0118011795,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.4666667,0.0,0.20000002,0.06666667,0.125,0.5,0.0,0.20000002,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.19291338,0.37837836,0.26530612,0.13586956,0.2173913,0.22051284
scrafty,0.01001001,0.030002998,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.4666667,0.0,0.20000002,0.06666667,0.125,0.5,0.0,0.20000002,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2519685,0.45945945,0.4489796,0.19021739,0.41304344,0.2717949
sigilyph,0.013013012,0.014001399,0,0,1.0,0.20000002,0.20000002,0.5,0.06666667,0.4666667,0.0625,0.25,0.0,0.20000002,0.125,0.20000002,0.4666667,0.5,0.5,0.4666667,0.20000002,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27952754,0.28648648,0.30612245,0.5054348,0.26086956,0.4717949
yamask,0.004004004,0.00150015,1,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1456693,0.13513514,0.3265306,0.24456523,0.19565217,0.12820514
yamaskgalar,0.004004004,0.00150015,1,0,0.0,0.20000002,0.4666667,0.0,0.4666667,0.4666667,0.0,0.0625,0.25,0.20000002,0.25,0.06666667,0.06666667,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1456693,0.27027026,0.3265306,0.108695656,0.19565217,0.12820514
cofagrigus,0.016016016,0.07650764,0,0,0.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22440945,0.24324326,0.57142854,0.46195656,0.3695652,0.12820514
tirtouga,0.0060060057,0.016501648,1,0,0.5,0.0,0.20000002,0.5,1.0,0.06666667,0.5,0.125,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.20866142,0.39459458,0.4,0.23369564,0.108695656,0.08717949
carracosta,0.011011011,0.08100809,0,0,0.5,0.0,0.20000002,0.5,1.0,0.06666667,0.5,0.125,0.5,0.06666667,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2874016,0.5567568,0.52244896,0.39673913,0.19565217,0.13846155
archen,0.004004004,0.00950095,1,0,0.5,0.06666667,0.4666667,0.5,0.20000002,0.4666667,0.25,0.125,0.0,0.06666667,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21259843,0.57837844,0.16326529,0.34782606,0.108695656,0.33333334
archeops,0.013013012,0.032003198,0,0,0.5,0.06666667,0.4666667,0.5,0.20000002,0.4666667,0.25,0.125,0.0,0.06666667,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2913386,0.7297298,0.24489795,0.5543479,0.19565217,0.53846157
trubbish,0.0050050053,0.031003097,1,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19291338,0.24324326,0.23265304,0.16304348,0.18260868,0.30769232
garbodor,0.018018018,0.10731073,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31102362,0.48648646,0.3142857,0.27173913,0.26956522,0.35897437
garbodorgmax,0.2092092,0.0,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.20000002,0.125,0.125,0.5,0.20000002,0.5,0.06666667,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31102362,0.48648646,0.3142857,0.27173913,0.26956522,0.35897437
zorua,0.0060060057,0.012501249,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15354331,0.3243243,0.14285713,0.3804348,0.086956516,0.30769232
zoroark,0.015015014,0.0811081,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.0,0.4666667,0.20000002,0.125,0.5,0.06666667,0.20000002,0.4666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23228347,0.5405406,0.22448978,0.5978261,0.17391305,0.51282054
minccino,0.003003003,0.0058005797,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21259843,0.24324326,0.14285713,0.16304348,0.086956516,0.35897437
cinccino,0.004004004,0.0075007495,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2913386,0.48648646,0.22448978,0.29891306,0.17391305,0.5641026
gothita,0.003003003,0.0058005797,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17322835,0.13513514,0.18367346,0.24456523,0.19565217,0.20512821
gothorita,0.0060060057,0.018001799,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23228347,0.21621622,0.26530612,0.35326087,0.2826087,0.25641027
gothitelle,0.014014013,0.044004396,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.27165353,0.27027026,0.36734694,0.46195656,0.3913043,0.30769232
solosis,0.0020020022,0.0010000999,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17322835,0.13513514,0.14285713,0.5163044,0.13043478,0.07692308
duosion,0.0050050053,0.008000799,1,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2519685,0.1891892,0.18367346,0.625,0.17391305,0.12820514
reuniclus,0.009009008,0.02010201,0,0,1.0,0.20000002,0.20000002,0.25,0.20000002,0.20000002,0.125,0.25,0.25,0.20000002,0.125,0.4666667,0.20000002,0.5,0.5,0.4666667,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42913386,0.3243243,0.28571427,0.625,0.2826087,0.12820514
ducklett,0.004004004,0.0055005495,1,0,1.0,0.06666667,0.06666667,1.0,0.20000002,0.20000002,0.125,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24015749,0.21081083,0.18367346,0.18478261,0.13043478,0.25641027
swanna,0.01201201,0.02420242,0,0,1.0,0.06666667,0.06666667,1.0,0.20000002,0.20000002,0.125,0.25,0.0,0.20000002,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2913386,0.44324324,0.23673467,0.41847825,0.18695651,0.4769231
vanillite,0.003003003,0.0057005696,1,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13779527,0.24324326,0.18367346,0.29891306,0.17391305,0.2
vanillish,0.01001001,0.0410041,1,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19685039,0.3243243,0.24489795,0.3804348,0.23913042,0.2769231
vanilluxe,0.01201201,0.057505745,0,0,1.0,0.4666667,0.20000002,0.25,0.20000002,0.06666667,0.5,0.25,0.25,0.20000002,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.4666667,0.20000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27559054,0.48648646,0.3265306,0.5434783,0.32608694,0.3794872
deerling,0.0050050053,0.019501949,1,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.5,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.23228347,0.2972973,0.18367346,0.16304348,0.13043478,0.35897437
sawsbuck,0.018018018,0.09250925,0,0,1.0,0.4666667,0.06666667,0.125,0.06666667,0.4666667,0.5,0.5,0.125,0.4666667,0.25,0.4666667,0.20000002,0.0,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.31102362,0.51351357,0.26530612,0.27173913,0.2173913,0.46153846
emolga,0.003003003,0.0050004995,0,0,1.0,0.20000002,0.20000002,0.25,0.06666667,0.4666667,0.125,0.25,0.0,0.06666667,0.25,0.06666667,0.4666667,0.25,0.5,0.20000002,0.06666667,0.20000002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.21259843,0.37837836,0.22448978,0.35326087,0.17391305,0.50256413
karrablast,0.004004004,0.0059005897,1,0,1.0,0.4666667,0.20000002,0.25,0.06666667,0.20000002,0.125,0.25,0.125,0.4666667,0.25,0.20000002,0.4666667,0.25,0.5,0.20000002,0.20000002,0.20000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19291338,0.37837836,0.16326529,0.16304348,0.108695656,0.2820513
escavalier,0.009009008,0.033003297,0,0,0.5,1.0,0.20000002,0.25,0.0,0.06666667,0.25,0.0,0.25,0.20000002,0.125,0.06666667,0.20000002,0.25,0.25,0.20000002,0.06666667,0.06666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.27165353,0.70270276,0.40816325,0.27173913,0.3695652,0.07692308
foongus,0.001001001,0.0010000999,1,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26771653,0.27027026,0.16326529,0.24456523,0.1521739,0.051282056
amoonguss,0.0050050053,0.010501049,0,0,1.0,0.4666667,0.06666667,0.125,0.0,0.4666667,0.125,0.25,0.25,0.4666667,0.5,0.20000002,0.20000002,0.25,0.5,0.20000002,0.20000002,0.06666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4448819,0.43243244,0.26530612,0.4076087,0.26086956,0.12820514
frillish,0.011011011,0.033003297,1,0,0.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.06666667,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21259843,0.1891892,0.18367346,0.29891306,0.2826087,0.17948718
jellicent,0.021021022,0.13501349,0,0,0.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.0,0.125,0.25,0.20000002,0.25,0.06666667,0.20000002,0.5,0.5,0.4666667,0.06666667,0.20000002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.38976377,0.2972973,0.26530612,0.4076087,0.3695652,0.2820513
alomomola,0.011011011,0.031603158,0,0,1.0,0.06666667,0.06666667,0.5,0.4666667,0.06666667,0.25,0.25,0.25,0.20000002,0.25,0.20000002,0.20000002,0.25,0.5,0.20000002,0.06666667,0.20000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6456693,0.37837836,0.30612245,0.16304348,0.108695656,0.30769232
